id,level_id,"display_name","field",is_tag,is_value,in_library,is_del,"created_at","updated_at"
268,8,"B相输出功率因数","cos_b",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
269,8,"C相输出功率因数","cos_c",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
270,8,"A相输出有功功率","p_a",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
271,8,"B相输出有功功率","p_b",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
272,8,"C相输出有功功率","p_c",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
273,8,"A相输出无功功率","q_a",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
274,8,"B相输出无功功率","q_b",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
275,8,"C相输出无功功率","q_c",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
276,8,"输出频率","frequency",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
277,8,"直流输入电流","i_dc",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
278,8,"直流输入电压","u_dc",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
279,8,"直流功率","p_dc",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
280,8,"PV电压","u_pv",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
281,8,"PV输入功率","p_pv",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
282,8,"逆变器温度","t_v",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
283,8,"模块1IGBT温度","t_igbt_1",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
284,8,"模块2IGBT温度","t_igbt_2",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
285,8,"机房环境温度","t_indoor",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
286,8,"直流柜1路电流","i_dc_ch1",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
287,8,"直流柜2路电流","i_dc_ch2",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
288,8,"直流柜3路电流","i_dc_ch3",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
289,8,"直流柜4路电流","i_dc_ch4",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
290,8,"直流柜5路电流","i_dc_ch5",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
291,8,"直流柜6路电流","i_dc_ch6",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
292,8,"直流柜7路电流","i_dc_ch7",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
293,8,"直流柜8路电流","i_dc_ch8",0,1,0,0,"2017-04-11 18:09:49","2017-04-11 18:09:49"
294,9,"编号","id",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
295,9,"所属区域","area",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
296,9,"所属项目","project_name",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
297,9,"输出累计电量","energy_sum_all",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
298,9,"输入累计电量","energy_sum_all_in",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
299,9,"年发电量","energy_sum_year",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
300,9,"月发电量","energy_sum_month",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
301,9,"日发电量","energy_sum_day",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
302,9,"输入功率","power_in",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
303,9,"输出功率","power_out",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
304,9,"转换效率","efficiency",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
305,9,"汇流箱1路电流","i_ch1",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
306,9,"汇流箱2路电流","i_ch2",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
307,9,"汇流箱3路电流","i_ch3",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
308,9,"汇流箱4路电流","i_ch4",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
309,9,"汇流箱5路电流","i_ch5",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
310,9,"汇流箱6路电流","i_ch6",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
311,9,"汇流箱7路电流","i_ch7",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
312,9,"汇流箱8路电流","i_ch8",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
313,9,"汇流箱9路电流","i_ch9",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
314,9,"汇流箱10路电流","i_ch10",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
315,9,"汇流箱11路电流","i_ch11",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
316,9,"汇流箱12路电流","i_ch12",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
317,9,"汇流箱13路电流","i_ch13",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
318,9,"汇流箱14路电流","i_ch14",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
319,9,"汇流箱15路电流","i_ch15",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
320,9,"汇流箱16路电流","i_ch16",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
321,9,"汇流箱总电压","u_dc",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
322,9,"汇流箱输入总功率","p_dc",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
323,9,"汇流箱温度","t_box",0,1,0,0,"2017-04-11 18:12:55","2017-04-11 18:12:55"
